framework,version,device,op_name,kernel_source,batch_size,isl,num_heads,num_key_value_heads,head_dim,window_size,beam_width,attn_dtype,kv_cache_dtype,step,latency
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,1024,1,64,64,128,0,1,float16,float16,63,1.5645012855529785
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,16,1,64,64,128,0,1,float16,float16,1,0.023039999107519787
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,16,1,64,64,128,0,1,float16,float16,3,0.023552000522613525
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,16,1,64,64,128,0,1,float16,float16,7,0.023893333971500397
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,2048,1,64,64,128,0,1,float16,float16,1,2.269866625467936
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,2048,1,64,64,128,0,1,float16,float16,3,2.3459839820861816
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,16,1,64,64,128,0,1,float16,float16,15,0.027818667391935985
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,16,1,64,64,128,0,1,float16,float16,31,0.027989332874615986
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,16,1,64,64,128,0,1,float16,float16,63,0.028330666323502857
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,16,1,64,64,128,0,1,float16,float16,255,0.07167999943097432
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,16,1,64,64,128,0,1,float16,float16,127,0.04351999859015147
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,2048,1,64,64,128,0,1,float16,float16,7,2.431829293568929
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,16,1,64,64,128,0,1,float16,float16,511,0.16639999548594156
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,2048,1,64,64,128,0,1,float16,float16,15,2.9818881352742515
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,2048,1,64,64,128,0,1,float16,float16,31,3.0431572596232095
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,16,1,64,64,128,0,1,float16,float16,1023,0.35174401601155597
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,16,1,64,64,128,0,1,float16,float16,2047,0.6306133270263672
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,16,1,64,64,128,0,1,float16,float16,4095,1.240063985188802
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,16,1,64,64,128,0,1,float16,float16,8191,2.5536853472391763
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,32,1,48,48,128,0,1,float16,float16,3,0.031061333914597828
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,32,1,48,48,128,0,1,float16,float16,7,0.032085334261258446
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,32,1,48,48,128,0,1,float16,float16,15,0.039594667653242745
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,32,1,48,48,128,0,1,float16,float16,1,0.030037333567937214
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,32,1,48,48,128,0,1,float16,float16,31,0.039594667653242745
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,generation_attention,torch_flow,32,1,48,48,128,0,1,float16,float16,63,0.04095999896526337
