framework,version,device,op_name,kernel_source,mla_dtype,kv_cache_dtype,num_heads,batch_size,isl,tp_size,step,latency
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,4,1,32,32,0,0.015530666957298914
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,2,1,32,64,0,0.015360000232855478
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,128,1,32,1,0,0.019285333653291065
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,64,1,32,2,0,0.018432000031073887
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,32,1,32,4,0,0.015360000232855478
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,16,1,32,8,0,0.015530666957298914
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,8,1,32,16,0,0.015360000232855478
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,4,1,32,32,0,0.01570133368174235
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,2,1,32,64,0,0.015530666957298914
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,32,1,64,4,0,0.015872000406185787
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,64,1,64,2,0,0.01911466692884763
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,128,1,64,1,0,0.020309332758188248
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,16,1,64,8,0,0.016042667130629223
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,8,1,64,16,0,0.015530666957298914
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,32,256,128,2,0,1.3071359793345134
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,4,1,64,32,0,0.015360000232855478
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,2,1,64,64,0,0.015360000232855478
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,128,1,64,1,0,0.020309332758188248
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,64,1,64,2,0,0.0194560003777345
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,32,1,64,4,0,0.016042667130629223
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,16,1,64,8,0,0.015872000406185787
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,8,1,64,16,0,0.015530666957298914
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,4,1,64,32,0,0.015360000232855478
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,2,1,64,64,0,0.015360000232855478
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,128,1,128,1,0,0.028160000840822857
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,64,1,128,2,0,0.020992000897725422
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,32,1,128,4,0,0.019797333826621372
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,16,1,128,8,0,0.01621333385507266
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,8,1,128,16,0,0.016042667130629223
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,4,1,128,32,0,0.015360000232855478
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,2,1,128,64,0,0.01570133368174235
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,64,1,128,2,0,0.021162666380405426
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,128,1,128,1,0,0.0290133332212766
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,32,1,128,4,0,0.019626667102177937
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,16,1,128,8,0,0.016384000579516094
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,8,1,128,16,0,0.01570133368174235
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,4,1,128,32,0,0.01570133368174235
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,2,1,128,64,0,0.015530666957298914
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,128,1,256,1,0,0.05870933334032694
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,64,1,256,2,0,0.03566933423280716
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,16,1,256,8,0,0.022357332209746044
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,32,1,256,4,0,0.027647999425729115
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,8,1,256,16,0,0.020992000897725422
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,4,1,256,32,0,0.020992000897725422
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,2,1,256,64,0,0.020479999482631683
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,32,1,256,4,0,0.027647999425729115
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,16,1,256,8,0,0.02252800017595291
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,128,1,256,1,0,0.05922133227189382
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,64,1,256,2,0,0.0365226666132609
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,4,1,256,32,0,0.020821332931518555
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,8,1,256,16,0,0.020992000897725422
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,64,256,128,1,0,2.5535146395365396
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,2,1,256,64,0,0.020479999482631683
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,8,1,512,16,0,0.034304000437259674
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,16,1,512,8,0,0.04130133241415024
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,32,1,512,4,0,0.05000533163547516
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,64,1,512,2,0,0.07850666840871175
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,4,1,512,32,0,0.030037333567937214
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,128,1,512,1,0,0.13090133666992188
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,2,1,512,64,0,0.02935466667016347
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,16,1,512,8,0,0.04113066693147024
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,64,1,512,2,0,0.07816533247629802
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,128,1,512,1,0,0.13038933277130127
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,8,1,512,16,0,0.034645333886146545
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,4,1,512,32,0,0.030207999050617218
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,32,1,512,4,0,0.05120000243186951
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,2,1,512,64,0,0.02918400118748347
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,8,1,1024,16,0,0.06877866884072621
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,16,1,1024,8,0,0.07338666419188182
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,4,1,1024,32,0,0.053247998158137
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,2,1,1024,64,0,0.04795733094215393
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,32,1,1024,4,0,0.12339199582735698
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,64,1,1024,2,0,0.2039466698964437
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,64,256,128,1,0,2.546346664428711
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,128,1,1024,1,0,0.381440003712972
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,8,1,1024,16,0,0.06860800087451935
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,4,1,1024,32,0,0.053247998158137
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,16,1,1024,8,0,0.07543466488520305
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,2,1,1024,64,0,0.048469334840774536
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,32,1,1024,4,0,0.1230506698290507
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,64,1,1024,2,0,0.2039466698964437
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,128,1,1024,1,0,0.3781973520914714
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,8,1,1536,16,0,0.09693866968154907
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,2,1,1536,64,0,0.06656000018119812
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,16,1,1536,8,0,0.14762666821479797
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,4,1,1536,32,0,0.08157866696516673
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,128,1,1536,1,0,0.7594666481018066
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,32,1,1536,4,0,0.22715733448664346
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,64,1,1536,2,0,0.40174933274586994
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,32,1,1536,4,0,0.22323199113210043
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,4,1,1536,32,0,0.08140799899895985
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,2,1,1536,64,0,0.06656000018119812
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,8,1,1536,16,0,0.09693866968154907
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,16,1,1536,8,0,0.14660267035166422
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,64,1,1536,2,0,0.3997013171513875
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,128,1,1536,1,0,0.7565653324127197
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,8,1,2048,16,0,0.1384106675783793
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,16,1,2048,8,0,0.21606399615605673
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,32,1,2048,4,0,0.359935998916626
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,2,1,2048,64,0,0.08311466872692108
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,4,1,2048,32,0,0.12322133779525757
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,64,1,2048,2,0,0.6536533435185751
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,4,1,2048,32,0,0.12322133779525757
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,8,1,2048,16,0,0.13772799571355185
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,2,1,2048,64,0,0.08294400076071422
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,16,1,2048,8,0,0.21691733598709106
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,128,1,2048,1,0,1.2603733539581299
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,32,1,2048,4,0,0.35942399501800537
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,64,1,2048,2,0,0.6568959951400757
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,128,1,2048,1,0,1.2615679899851482
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,2,1,3072,64,0,0.16247466206550598
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,4,1,3072,32,0,0.1802240014076233
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,8,1,3072,16,0,0.2409813404083252
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,16,1,3072,8,0,0.4078933397928874
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,32,1,3072,4,0,0.7224319775899252
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,8,1,3072,16,0,0.24780799945195517
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,16,1,3072,8,0,0.40994131565093994
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,4,1,3072,32,0,0.17971199750900269
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,64,1,3072,2,0,1.345194657643636
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,32,1,3072,4,0,0.7248213291168213
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,2,1,3072,64,0,0.16247466206550598
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,64,1,3072,2,0,1.3542399406433105
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,128,1,3072,1,0,2.6280959447224936
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,16,1,4096,8,0,0.6712319850921631
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,8,1,4096,16,0,0.3979946772257487
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,4,1,4096,32,0,0.26658133665720624
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,2,1,4096,64,0,0.18227199713389078
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,32,1,4096,4,0,1.2136106491088867
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,128,1,3072,1,0,2.649770736694336
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,64,1,4096,2,0,2.310485363006592
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,4,1,4096,32,0,0.26999467611312866
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,8,1,4096,16,0,0.4049919843673706
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,16,1,4096,8,0,0.6604799826939901
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,32,1,4096,4,0,1.2115626335144043
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,2,1,4096,64,0,0.18056533734003702
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,64,1,4096,2,0,2.3074132601420083
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,128,1,4096,1,0,4.682751973470052
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,8,1,6144,16,0,0.7830186684926351
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,4,1,6144,32,0,0.47359999020894367
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,16,1,6144,8,0,1.373696009318034
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,2,1,6144,64,0,0.3500373363494873
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,32,1,6144,4,0,2.5606826146443686
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,128,1,4096,1,0,4.655616124471028
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,8,1,6144,16,0,0.7772160371144613
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,4,1,6144,32,0,0.47598934173583984
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,16,1,6144,8,0,1.394005298614502
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,64,1,6144,2,0,5.0510508219401045
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,32,1,6144,4,0,2.5775787035624185
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,2,1,6144,64,0,0.34628268082936603
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,8,1,8192,16,0,1.2799999713897705
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,64,1,6144,2,0,5.083648045857747
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,16,1,8192,8,0,2.3185067176818848
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,4,1,8192,32,0,0.7531519730885824
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,2,1,8192,64,0,0.5094399849573771
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,32,1,8192,4,0,4.4366505940755205
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,128,1,6144,1,0,10.187605539957682
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,128,1,6144,1,0,10.297856012980143
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,8,1,8192,16,0,1.2781226634979248
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,16,1,8192,8,0,2.334719975789388
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,64,1,8192,2,0,8.993450800577799
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,2,1,8192,64,0,0.509610652923584
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,4,1,8192,32,0,0.7524693012237549
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,32,1,8192,4,0,4.509183883666992
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,8,1,10240,16,0,1.9182933171590169
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,16,1,10240,8,0,3.573418617248535
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,64,1,8192,2,0,8.751103719075521
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,4,1,10240,32,0,1.0810026327768962
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,2,1,10240,64,0,0.7161173025767008
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,32,1,10240,4,0,7.065429051717122
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,128,1,8192,1,0,17.936725616455078
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,8,1,10240,16,0,1.9131733576456706
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,16,1,10240,8,0,3.5590826670328775
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,64,1,10240,2,0,13.777236938476562
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,32,1,10240,4,0,7.028053283691406
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,4,1,10240,32,0,1.1096746921539307
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,2,1,10240,64,0,0.7128746509552002
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,128,1,8192,1,0,18.02837371826172
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,8,1,12288,16,0,2.668373425801595
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,16,1,12288,8,0,5.113343874613444
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,64,1,10240,2,0,13.8067626953125
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,4,1,12288,32,0,1.5447039604187012
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,2,1,12288,64,0,0.9448106288909912
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,32,1,12288,4,0,10.107391993204752
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,128,1,10240,1,0,27.389439900716145
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,16,1,12288,8,0,5.139797210693359
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,8,1,12288,16,0,2.678442637125651
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,2,1,12288,64,0,0.9477120240529379
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,4,1,12288,32,0,1.5496533711751301
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,64,1,12288,2,0,19.876522064208984
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,32,1,12288,4,0,9.97819709777832
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,128,1,10240,1,0,27.10681660970052
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,8,1,16384,16,0,4.5400746663411455
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,16,1,16384,8,0,8.949759801228842
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,64,1,12288,2,0,19.867989857991535
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,4,1,16384,32,0,2.508117357889811
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,2,1,16384,64,0,1.4598827362060547
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,32,1,16384,4,0,17.54043706258138
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,128,1,12288,1,0,39.61241658528646
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,16,1,16384,8,0,8.996351877848307
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,8,1,16384,16,0,4.607829411824544
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,4,1,16384,32,0,2.51255464553833
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,32,1,16384,4,0,17.7073491414388
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,64,1,16384,2,0,34.85303497314453
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,2,1,16384,64,0,1.4574933052062988
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,128,1,12288,1,0,39.15946706136068
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,64,2,16,2,0,0.018944000204404194
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,128,2,16,1,0,0.025429333249727886
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,32,2,16,4,0,0.01826133330663045
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,8,2,16,16,0,0.015360000232855478
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,4,2,16,32,0,0.015360000232855478
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,16,2,16,8,0,0.015530666957298914
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,fp8,2,2,16,64,0,0.015360000232855478
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,128,2,16,1,0,0.025429333249727886
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,64,2,16,2,0,0.018944000204404194
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,32,2,16,4,0,0.018432000031073887
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,8,2,16,16,0,0.015360000232855478
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,16,2,16,8,0,0.015360000232855478
TRTLLM,1.0.0,NVIDIA A100-SXM4-80GB,mla_context,default,float16,float16,4,2,16,32,0,0.015189333508412043
